Date,Region,Cases,Recoveries,Deaths,Deaths per day,Cases per day ,Recoveries per day
10/08/2020,Oshana,31,8,0,0,0,0
10/08/2020,Oshikoto,7,0,0,0,0,0
10/08/2020,Otjozondjupa,2,4,0,0,0,0
10/08/2020,Zambezi,7,2,0,0,0,0
11/08/2020,Erongo,2692,666,16,2,98,89
11/08/2020,Hardap,14,7,0,0,3,0
11/08/2020,Kharas,40,6,0,0,0,0
11/08/2020,Kavango West,2,0,0,0,0,0
11/08/2020,Kavango East,3,0,0,0,0,0
11/08/2020,Khomas,551,129,6,1,67,31
11/08/2020,Kunene,1,0,0,0,0,0
11/08/2020,Ohangwena,13,8,0,0,0,0
11/08/2020,Ohmaheke,3,0,0,0,0,0
11/08/2020,Omusati,5,2,0,0,0,0
11/08/2020,Oshana,39,8,0,0,8,0
11/08/2020,Oshikoto,9,0,0,0,2,0
11/08/2020,Otjozondjupa,27,4,0,0,0,0
11/08/2020,Zambezi,7,2,0,0,0,0
12/08/2020,Erongo,2752,677,20,4,60,11
12/08/2020,Hardap,16,7,0,0,2,0
12/08/2020,Kharas,43,6,0,0,3,0
12/08/2020,Kavango West,2,0,0,0,0,0
12/08/2020,Kavango East,3,0,0,0,0,0
12/08/2020,Khomas,615,129,7,1,64,0
12/08/2020,Kunene,1,0,0,0,0,0
12/08/2020,Ohangwena,14,8,0,0,1,0
12/08/2020,Omaheke,3,2,0,0,0,2
12/08/2020,Omusati,6,2,0,0,1,0
12/08/2020,Oshana,42,8,0,0,3,0
12/08/2020,Oshikoto,10,0,0,0,1,0
12/08/2020,Otjozondjupa,30,4,0,0,3,0
12/08/2020,Zambezi,7,2,0,0,0,0
13/08/2020,Erongo,2836,2135,21,1,84,1458
13/08/2020,Hardap,16,7,0,0,0,0
13/08/2020,Kharas,46,22,0,0,3,15
13/08/2020,Kavango West,2,0,0,0,0,0
13/08/2020,Kavango East,4,0,0,0,3,0
13/08/2020,Khomas,706,142,10,3,91,13
13/08/2020,Kunene,1,0,0,0,0,0
13/08/2020,Ohangwena,14,13,0,0,0,5
13/08/2020,Ohmaheke,8,2,0,0,5,0
13/08/2020,Omusati,6,2,0,0,0,0
13/08/2020,Oshana,45,8,0,0,3,0
13/08/2020,Oshikoto,10,0,0,0,0,0
13/08/2020,Otjozondjupa,34,4,0,0,0,0
13/08/2020,Zambezi,8,4,0,0,1,2
14/08/2020,Erongo,2883,2135,22,1,47,0
14/08/2020,Hardap,16,7,0,0,0,0
14/08/2020,Kharas,46,26,0,0,0,4
14/08/2020,Kavango West,2,0,0,0,0,0
14/08/2020,Kavango East,4,0,0,0,0,0
14/08/2020,Khomas,815,148,13,3,109,6
14/08/2020,Kunene,1,0,0,0,0,0
14/08/2020,Ohangwena,14,13,0,0,0,0
14/08/2020,Ohmaheke,8,2,0,0,0,0
14/08/2020,Omusati,9,2,0,0,3,0
14/08/2020,Oshana,47,8,0,0,2,0
14/08/2020,Oshikoto,12,0,0,0,2,0
14/08/2020,Otjozondjupa,34,4,0,0,0,0
14/08/2020,Zambezi,11,4,0,0,2,0
15/08/2020,Erongo,2954,2135,22,0,71,0
15/08/2020,Hardap,23,7,0,0,7,0
15/08/2020,Kharas,53,26,0,0,9,0
15/08/2020,Kavango West,2,0,0,0,0,0
15/08/2020,Kavango East,5,0,0,0,1,0
15/08/2020,Khomas,951,148,13,0,136,20
15/08/2020,Kunene,1,0,0,0,0,0
15/08/2020,Ohangwena,14,13,0,0,0,0
15/08/2020,Ohmaheke,10,2,0,0,2,0
15/08/2020,Omusati,10,2,0,0,1,0
15/08/2020,Oshana,56,8,0,0,9,0
15/08/2020,Oshikoto,22,0,0,0,10,0
15/08/2020,Otjozondjupa,41,4,0,0,0,0
15/08/2020,Zambezi,11,4,0,0,0,0
16/08/2020,Erongo,2980,2135,22,0,26,0
16/08/2020,Hardap,27,7,0,0,3,0
16/08/2020,Kharas,55,26,0,0,2,0
16/08/2020,Kavango West,2,0,0,0,0,0
16/08/2020,Kavango East,6,0,0,0,1,0
16/08/2020,Khomas,1103,177,14,1,153,29
16/08/2020,Kunene,1,0,0,0,0,0
16/08/2020,Ohangwena,15,13,0,0,1,0
16/08/2020,Ohmaheke,10,2,0,0,0,0
16/08/2020,Omusati,11,2,0,0,1,0
16/08/2020,Oshana,56,8,0,0,0,0
16/08/2020,Oshikoto,22,0,0,0,0,0
16/08/2020,Otjozondjupa,45,4,0,0,4,0
16/08/2020,Zambezi,11,5,0,0,0,1
17/08/2020,Erongo,3006,2135,22,0,26,0
17/08/2020,Hardap,30,7,0,0,3,0
17/08/2020,Kharas,58,26,0,0,3,0
17/08/2020,Kavango West,2,0,0,0,0,0
17/08/2020,Kavango East,6,0,0,0,0,0
17/08/2020,Khomas,1175,205,14,1,72,28
17/08/2020,Kunene,1,0,0,0,0,0
17/08/2020,Ohangwena,15,13,0,0,0,0
17/08/2020,Ohmaheke,10,2,0,0,10,0
17/08/2020,Omusati,12,2,0,0,1,0
17/08/2020,Oshana,57,8,0,0,1,0
17/08/2020,Oshikoto,22,0,0,0,0,0
17/08/2020,Otjozondjupa,49,4,0,0,4,0
17/08/2020,Zambezi,11,5,0,0,0,0
18/08/2020,Erongo,3034,2135,22,0,28,0
18/08/2020,Hardap,32,7,0,0,2,0
18/08/2020,Kharas,58,26,0,0,0,0
18/08/2020,Kavango West,2,0,0,0,0,0
18/08/2020,Kavango East,6,0,0,0,0,0
18/08/2020,Khomas,1175,224,15,1,158,19
18/08/2020,Kunene,1,0,0,0,0,0
18/08/2020,Ohangwena,15,13,0,0,0,0
18/08/2020,Omaheke,20,2,1,1,1,0
18/08/2020,Omusati,12,2,0,0,1,0
18/08/2020,Oshana,64,8,0,0,7,0
18/08/2020,Oshikoto,22,0,0,0,0,0
18/08/2020,Otjozondjupa,53,4,0,0,4,0
18/08/2020,Zambezi,13,5,0,0,2,0
19/08/2020,Erongo,3091,2135,22,0,57,0
19/08/2020,Hardap,34,7,0,0,2,0
19/08/2020,Kharas,59,29,0,0,0,3
19/08/2020,Kavango West,2,0,0,0,0,0
19/08/2020,Kavango East,9,0,0,0,3,0
19/08/2020,Khomas,1482,224,17,2,307,0
19/08/2020,Kunene,1,0,0,0,0,0
19/08/2020,Ohangwena,19,13,0,0,4,0
19/08/2020,Omaheke,22,2,1,0,2,0
19/08/2020,Omusati,12,2,0,0,0,0
19/08/2020,Oshana,79,8,0,0,7,0
19/08/2020,Oshikoto,29,0,0,0,0,0
19/08/2020,Otjozondjupa,57,4,0,0,4,0
19/08/2020,Zambezi,16,5,0,0,3,0
20/08/2020,Erongo,3137,2135,22,0,40,0
20/08/2020,Hardap,42,7,0,0,8,0
20/08/2020,Kharas,85,29,0,0,26,3
20/08/2020,Kavango West,2,0,0,0,0,0
20/08/2020,Kavango East,11,0,0,0,2,0
20/08/2020,Khomas,1705,252,18,1,223,28
20/08/2020,Kunene,1,0,0,0,0,0
20/08/2020,Ohangwena,21,13,0,0,2,0
20/08/2020,Omaheke,22,2,1,0,0,0
20/08/2020,Omusati,13,2,0,0,1,0
20/08/2020,Oshana,79,8,0,0,0,0
20/08/2020,Oshikoto,30,0,0,0,1,0
20/08/2020,Otjozondjupa,61,4,0,0,4,0
20/08/2020,Zambezi,18,5,0,0,2,0
21/08/2020,Erongo,3223,2135,25,3,86,0
21/08/2020,Hardap,45,7,0,0,3,0
21/08/2020,Kharas,91,29,0,0,6,0
21/08/2020,Kavango West,2,0,0,0,0,0
21/08/2020,Kavango East,16,0,0,0,5,0
21/08/2020,Khomas,1876,252,18,0,171,0
21/08/2020,Kunene,1,0,0,0,0,0
21/08/2020,Ohangwena,31,13,1,0,10,0
21/08/2020,Omaheke,23,2,1,1,1,0
21/08/2020,Omusati,15,2,0,0,2,0
21/08/2020,Oshana,83,8,1,1,4,0
21/08/2020,Oshikoto,44,0,0,0,14,0
21/08/2020,Otjozondjupa,69,4,0,0,8,0
21/08/2020,Zambezi,19,8,0,0,1,3
22/08/2020,Erongo,3246,2135,25,3,23,0
22/08/2020,Hardap,53,17,1,1,8,10
22/08/2020,Kharas,93,29,0,0,2,0
22/08/2020,Kavango West,2,0,1,1,0,0
22/08/2020,Kavango East,20,0,0,0,4,0
22/08/2020,Khomas,2130,252,21,3,254,0
22/08/2020,Kunene,1,0,0,0,0,0
22/08/2020,Ohangwena,32,13,1,0,1,0
22/08/2020,Omaheke,27,5,1,1,4,3
22/08/2020,Omusati,17,2,0,0,2,0
22/08/2020,Oshana,87,42,2,1,4,34
22/08/2020,Oshikoto,49,1,0,0,5,1
22/08/2020,Otjozondjupa,78,5,0,0,9,1
22/08/2020,Zambezi,19,8,0,0,0,0
23/08/2020,Erongo,3259,2135,26,1,15,0
23/08/2020,Hardap,63,17,1,1,10,0
23/08/2020,Kharas,93,29,1,1,0,0
23/08/2020,Kavango West,2,0,0,0,0,0
23/08/2020,Kavango East,20,0,1,0,0,0
23/08/2020,Khomas,2256,301,23,2,126,49
23/08/2020,Kunene,2,0,0,0,1,0
23/08/2020,Ohangwena,34,15,1,0,2,2
23/08/2020,Omaheke,28,5,1,0,1,0
23/08/2020,Omusati,19,2,0,0,2,0
23/08/2020,Oshana,96,42,2,1,9,0
23/08/2020,Oshikoto,57,1,0,0,8,0
23/08/2020,Otjozondjupa,80,5,0,0,2,0
23/08/2020,Zambezi,21,11,0,0,2,3
24/08/2020,Erongo,3309,2210,26,0,50,75
24/08/2020,Hardap,70,21,1,0,7,0
24/08/2020,Kharas,98,30,1,0,6,0
24/08/2020,Kavango West,2,1,0,0,0,0
24/08/2020,Kavango East,22,0,2,1,2,0
24/08/2020,Khomas,2318,301,23,2,62,0
24/08/2020,Kunene,3,0,0,0,1,0
24/08/2020,Ohangwena,34,15,1,0,0,0
24/08/2020,Omaheke,29,12,1,0,1,7
24/08/2020,Omusati,20,2,0,0,1,0
24/08/2020,Oshana,96,60,2,0,0,18
24/08/2020,Oshikoto,57,1,0,0,0,0
24/08/2020,Otjozondjupa,81,63,0,0,1,58
24/08/2020,Zambezi,21,16,0,0,0,6
25/08/2020,Erongo,3309,2210,27,1,27,0
25/08/2020,Hardap,94,22,1,0,24,1
25/08/2020,Kharas,113,30,1,0,15,0
25/08/2020,Kavango West,2,1,0,0,0,0
25/08/2020,Kavango East,23,0,2,1,1,0
25/08/2020,Khomas,2318,301,24,1,170,0
25/08/2020,Kunene,4,0,0,0,1,0
25/08/2020,Ohangwena,39,15,1,0,5,0
25/08/2020,Omaheke,32,12,1,0,3,0
25/08/2020,Omusati,25,3,0,0,5,1
25/08/2020,Oshana,105,60,2,0,9,0
25/08/2020,Oshikoto,59,1,0,0,2,0
25/08/2020,Otjozondjupa,88,63,0,0,0,0
25/08/2020,Zambezi,23,16,0,0,0,6
26/08/2020,Erongo,3309,2214,27,0,64,4
26/08/2020,Hardap,100,29,1,0,7,7
26/08/2020,Kharas,128,30,1,0,15,0
26/08/2020,Kavango West,2,1,0,0,0,0
26/08/2020,Kavango East,26,0,2,0,3,0
26/08/2020,Khomas,2651,301,25,1,333,0
26/08/2020,Kunene,4,0,0,0,0,0
26/08/2020,Ohangwena,47,15,1,0,8,0
26/08/2020,Omaheke,34,12,1,0,2,0
26/08/2020,Omusati,27,3,0,0,2,1
26/08/2020,Oshana,124,60,2,0,19,0
26/08/2020,Oshikoto,60,15,0,0,1,14
26/08/2020,Otjozondjupa,98,80,0,0,10,17
26/08/2020,Zambezi,38,16,0,0,17,0
27/08/2020,Erongo,3309,2214,28,1,91,0
27/08/2020,Hardap,105,33,1,0,5,4
27/08/2020,Kharas,132,38,1,0,4,8
27/08/2020,Kavango West,2,1,0,0,0,0
27/08/2020,Kavango East,28,0,2,0,2,0
27/08/2020,Khomas,2651,301,29,4,141,0
27/08/2020,Kunene,4,0,0,0,0,0
27/08/2020,Ohangwena,53,16,1,0,3,1
27/08/2020,Omaheke,35,12,1,0,1,0
27/08/2020,Omusati,27,3,0,0,0,1
27/08/2020,Oshana,126,60,2,0,2,0
27/08/2020,Oshikoto,61,15,0,0,1,14
27/08/2020,Otjozondjupa,103,80,0,0,5,0
27/08/2020,Zambezi,38,16,0,0,0,0
28/08/2020,Erongo,3420,2214,28,0,111,0
28/08/2020,Hardap,121,33,1,0,116,4
28/08/2020,Kharas,150,39,1,0,18,1
28/08/2020,Kavango West,2,1,0,0,0,0
28/08/2020,Kavango East,28,0,2,0,0,0
28/08/2020,Khomas,2933,328,33,3,282,27
28/08/2020,Kunene,6,0,1,1,2,0
28/08/2020,Ohangwena,56,16,1,0,3,0
28/08/2020,Omaheke,35,12,1,0,0,0
28/08/2020,Omusati,27,3,0,0,2,0
28/08/2020,Oshana,127,60,2,0,1,0
28/08/2020,Oshikoto,61,15,0,0,0,14
28/08/2020,Otjozondjupa,110,80,0,0,7,0
28/08/2020,Zambezi,38,16,0,0,0,0
29/08/2020,Erongo,3429,2299,28,0,9,85
29/08/2020,Hardap,123,33,1,0,2,0
29/08/2020,Kharas,153,39,2,1,3,0
29/08/2020,Kavango West,3,1,0,0,1,0
29/08/2020,Kavango East,28,0,2,0,0,0
29/08/2020,Khomas,3139,328,35,2,209,26
29/08/2020,Kunene,6,0,1,1,0,0
29/08/2020,Ohangwena,68,17,1,0,12,1
29/08/2020,Omaheke,35,12,1,0,0,0
29/08/2020,Omusati,29,3,0,0,1,0
29/08/2020,Oshana,142,60,2,0,15,0
29/08/2020,Oshikoto,64,15,0,0,3,0
29/08/2020,Otjozondjupa,119,80,0,0,9,0
29/08/2020,Zambezi,39,16,0,0,1,0
30/08/2020,Erongo,3461,2299,29,1,32,0
30/08/2020,Hardap,127,33,1,0,2,0
30/08/2020,Kharas,160,39,2,1,7,0
30/08/2020,Kavango West,3,1,0,0,1,0
30/08/2020,Kavango East,29,0,2,0,1,0
30/08/2020,Khomas,3252,354,35,2,113,387
30/08/2020,Kunene,6,0,1,0,0,0
30/08/2020,Ohangwena,69,17,1,0,1,0
30/08/2020,Omaheke,37,23,1,0,1,11
30/08/2020,Omusati,30,3,0,0,1,0
30/08/2020,Oshana,142,60,2,0,0,0
30/08/2020,Oshikoto,67,15,0,0,3,0
30/08/2020,Otjozondjupa,125,80,1,1,6,0
30/08/2020,Zambezi,42,16,0,0,3,0
31/08/2020,Erongo,3461,2299,29,1,32,0
31/08/2020,Hardap,127,51,1,0,2,17
31/08/2020,Kharas,160,39,2,1,7,0
31/08/2020,Kavango West,3,1,0,0,1,0
31/08/2020,Kavango East,29,0,2,0,1,0
31/08/2020,Khomas,3252,354,35,2,113,411
31/08/2020,Kunene,6,0,1,0,0,0
31/08/2020,Ohangwena,69,27,1,0,1,10
31/08/2020,Omaheke,37,23,1,0,1,11
31/08/2020,Omusati,30,3,0,0,1,0
31/08/2020,Oshana,142,60,2,0,0,0
31/08/2020,Oshikoto,67,15,0,0,3,0
31/08/2020,Otjozondjupa,125,80,1,1,6,0
31/08/2020,Zambezi,42,16,0,0,3,0
01/09/2020,Erongo,3493,2299,30,1,32,0
01/09/2020,Hardap,135,60,1,0,1,9
01/09/2020,Kharas,179,70,2,0,19,31
01/09/2020,Kavango West,5,1,0,0,2,0
01/09/2020,Kavango East,33,0,2,0,3,0
01/09/2020,Khomas,3493,765,38,3,191,391
01/09/2020,Kunene,6,0,1,0,0,0
01/09/2020,Ohangwena,72,27,1,0,3,0
01/09/2020,Omaheke,39,23,1,0,2,0
01/09/2020,Omusati,30,3,0,0,0,0
01/09/2020,Oshana,155,86,2,0,13,26
01/09/2020,Oshikoto,69,15,0,0,2,0
01/09/2020,Otjozondjupa,138,80,1,0,7,0
01/09/2020,Zambezi,44,16,0,0,2,0
02/09/2020,Erongo,3512,2299,31,1,19,0
02/09/2020,Hardap,145,60,4,3,10,9
02/09/2020,Kharas,188,78,2,0,9,8
02/09/2020,Kavango West,5,1,1,1,0,0
02/09/2020,Kavango East,42,0,2,0,9,0
02/09/2020,Khomas,3588,786,40,2,145,21
02/09/2020,Kunene,6,0,1,0,0,0
02/09/2020,Ohangwena,79,27,1,0,7,0
02/09/2020,Omaheke,42,31,1,0,3,8
02/09/2020,Omusati,30,3,0,0,0,0
02/09/2020,Oshana,163,86,3,1,8,0
02/09/2020,Oshikoto,82,16,0,0,13,1
02/09/2020,Otjozondjupa,149,80,1,0,9,0
02/09/2020,Zambezi,51,16,0,0,0,0
03/09/2020,Erongo,3526,2299,31,0,14,0
03/09/2020,Hardap,158,60,4,0,13,0
03/09/2020,Kharas,192,78,3,1,4,0
03/09/2020,Kavango West,5,1,1,0,0,0
03/09/2020,Kavango East,51,0,2,0,0,0
03/09/2020,Khomas,3758,898,40,0,170,112
03/09/2020,Kunene,9,0,1,0,0,0
03/09/2020,Ohangwena,79,43,1,0,7,16
03/09/2020,Omaheke,42,31,1,0,0,0
03/09/2020,Omusati,31,3,1,0,1,0
03/09/2020,Oshana,164,86,3,0,1,0
03/09/2020,Oshikoto,83,16,0,0,1,0
03/09/2020,Otjozondjupa,161,80,1,0,12,0
03/09/2020,Zambezi,53,16,0,0,2,0
04/09/2020,Erongo,3551,2299,31,0,29,0
04/09/2020,Hardap,170,60,4,0,12,0
04/09/2020,Kharas,212,78,2,0,20,0
04/09/2020,Kavango West,5,1,1,0,0,0
04/09/2020,Kavango East,64,0,2,0,13,0
04/09/2020,Khomas,3758,922,40,0,87,24
04/09/2020,Kunene,10,0,1,0,1,0
04/09/2020,Ohangwena,93,43,1,0,14,0
04/09/2020,Omaheke,46,31,1,0,4,0
04/09/2020,Omusati,35,3,1,0,4,0
04/09/2020,Oshana,169,86,3,0,5,0
04/09/2020,Oshikoto,91,16,0,0,8,0
04/09/2020,Otjozondjupa,169,80,1,0,8,0
04/09/2020,Zambezi,54,16,0,0,1,0
05/09/2020,Erongo,3578,2308,31,0,27,9
05/09/2020,Hardap,177,98,4,0,7,38
05/09/2020,Kharas,212,116,3,1,0,38
05/09/2020,Kavango West,5,1,1,0,0,0
05/09/2020,Kavango East,67,0,2,0,4,0
05/09/2020,Khomas,3965,922,41,1,207,0
05/09/2020,Kunene,10,0,1,0,0,0
05/09/2020,Ohangwena,93,43,1,0,0,0
05/09/2020,Omaheke,46,31,1,0,0,0
05/09/2020,Omusati,35,11,1,0,0,8
05/09/2020,Oshana,169,126,3,0,0,40
05/09/2020,Oshikoto,91,34,0,0,0,18
05/09/2020,Otjozondjupa,181,80,1,0,12,0
05/09/2020,Zambezi,56,16,0,0,2,0
06/09/2020,Erongo,3592,2308,32,0,20,0
06/09/2020,Hardap,188,106,4,0,10,8
06/09/2020,Kharas,219,121,3,1,7,5
06/09/2020,Kavango West,5,1,1,0,0,0
06/09/2020,Kavango East,68,0,2,0,1,0
06/09/2020,Khomas,4046,929,42,1,81,7
06/09/2020,Kunene,10,0,1,0,0,0
06/09/2020,Ohangwena,93,43,1,0,0,0
06/09/2020,Omaheke,49,31,1,0,9,0
06/09/2020,Omusati,35,11,1,0,0,8
06/09/2020,Oshana,169,126,3,0,0,0
06/09/2020,Oshikoto,91,34,0,0,0,0
06/09/2020,Otjozondjupa,189,80,1,0,0,0
06/09/2020,Zambezi,56,16,0,0,0,0
07/09/2020,Erongo,3601,2464,32,0,9,156
07/09/2020,Hardap,198,106,4,0,10,0
07/09/2020,Kharas,221,125,3,0,2,4
07/09/2020,Kavango West,5,1,1,0,0,0
07/09/2020,Kavango East,71,0,2,0,3,0
07/09/2020,Khomas,4127,934,42,0,75,5
07/09/2020,Kunene,11,0,1,0,1,0
07/09/2020,Ohangwena,93,43,1,0,0,0
07/09/2020,Omaheke,49,36,1,0,0,5
07/09/2020,Omusati,37,11,1,0,2,8
07/09/2020,Oshana,172,126,3,0,3,0
07/09/2020,Oshikoto,94,34,0,0,3,0
07/09/2020,Otjozondjupa,191,85,1,0,2,5
07/09/2020,Zambezi,56,16,0,0,0,0
08/09/2020,Erongo,3638,2523,32,0,9,0
08/09/2020,Hardap,207,118,4,0,9,12
08/09/2020,Kharas,231,125,4,1,10,0
08/09/2020,Kavango West,6,0,1,0,1,0
08/09/2020,Kavango East,80,12,2,0,9,11
08/09/2020,Khomas,4226,1479,43,1,99,0
08/09/2020,Kunene,11,0,1,0,0,0
08/09/2020,Ohangwena,95,61,1,0,2,18
08/09/2020,Omaheke,51,36,1,0,2,0
08/09/2020,Omusati,37,21,1,0,0,10
08/09/2020,Oshana,173,126,3,0,1,0
08/09/2020,Oshikoto,94,34,0,0,0,0
08/09/2020,Otjozondjupa,199,89,1,0,8,4
08/09/2020,Zambezi,60,16,0,0,4,0
09/09/2020,Erongo,3654,2523,32,0,16,0
09/09/2020,Hardap,212,121,4,0,5,3
09/09/2020,Kharas,241,125,4,0,10,0
09/09/2020,Kavango West,8,0,1,0,2,0
09/09/2020,Kavango East,83,12,2,0,3,0
09/09/2020,Khomas,4310,1579,46,3,84,100
09/09/2020,Kunene,11,0,1,0,0,0
09/09/2020,Ohangwena,97,68,1,0,2,7
09/09/2020,Omaheke,55,38,1,0,4,2
09/09/2020,Omusati,37,21,1,0,0,0
09/09/2020,Oshana,177,126,3,0,4,0
09/09/2020,Oshikoto,98,34,0,0,4,0
09/09/2020,Otjozondjupa,211,95,1,0,12,6
09/09/2020,Zambezi,63,16,0,0,3,0
10/09/2020,Erongo,3685,2523,32,0,31,0
10/09/2020,Hardap,230,124,4,0,18,3
10/09/2020,Kharas,277,139,4,0,37,14
10/09/2020,Kavango West,8,0,1,0,0,0
10/09/2020,Kavango East,85,12,2,0,2,0
10/09/2020,Khomas,4370,1688,46,3,60,109
10/09/2020,Kunene,11,0,1,0,0,0
10/09/2020,Ohangwena,101,68,1,0,4,7
10/09/2020,Omaheke,57,38,1,0,2,2
10/09/2020,Omusati,40,21,1,0,3,0
10/09/2020,Oshana,181,137,3,0,4,11
10/09/2020,Oshikoto,100,34,0,0,2,0
10/09/2020,Otjozondjupa,226,95,1,0,15,0
10/09/2020,Zambezi,64,16,0,0,1,0
11/09/2020,Erongo,3693,3021,32,0,8,498
11/09/2020,Hardap,236,127,4,0,6,0
11/09/2020,Kharas,288,142,4,0,11,0
11/09/2020,Kavango West,8,0,1,0,0,0
11/09/2020,Kavango East,89,12,2,0,4,0
11/09/2020,Khomas,4484,2051,46,0,114,63
11/09/2020,Kunene,13,0,1,0,2,0
11/09/2020,Ohangwena,105,68,1,0,4,0
11/09/2020,Omaheke,57,43,1,0,0,5
11/09/2020,Omusati,41,24,1,0,1,3
11/09/2020,Oshana,184,139,3,0,3,2
11/09/2020,Oshikoto,104,34,0,0,3,0
11/09/2020,Otjozondjupa,238,95,1,0,12,0
11/09/2020,Zambezi,64,55,0,0,0,39
12/09/2020,Erongo,3705,3021,32,0,12,0
12/09/2020,Hardap,260,154,4,0,44,27
12/09/2020,Kharas,293,146,4,0,5,4
12/09/2020,Kavango West,8,1,1,0,0,1
12/09/2020,Kavango East,91,70,2,0,2,58
12/09/2020,Khomas,4544,2669,48,2,60,618
12/09/2020,Kunene,13,0,1,0,0,0
12/09/2020,Ohangwena,105,82,2,1,0,14
12/09/2020,Omaheke,58,43,1,0,1,0
12/09/2020,Omusati,44,24,1,0,3,0
12/09/2020,Oshana,184,147,3,0,0,8
12/09/2020,Oshikoto,105,34,0,0,1,0
12/09/2020,Otjozondjupa,244,95,1,0,6,0
12/09/2020,Zambezi,65,55,0,0,1,0
13/09/2020,Erongo,3710,3151,32,0,5,130
13/09/2020,Hardap,265,160,4,0,5,6
13/09/2020,Kharas,298,160,4,0,5,12
13/09/2020,Kavango West,8,3,1,0,0,2
13/09/2020,Kavango East,91,70,2,0,1,58
13/09/2020,Khomas,4602,2669,49,1,60,0
13/09/2020,Kunene,13,0,1,0,0,0
13/09/2020,Ohangwena,110,82,2,0,5,0
13/09/2020,Omaheke,59,44,1,0,1,1
13/09/2020,Omusati,46,24,1,0,2,0
13/09/2020,Oshana,190,148,3,0,6,1
13/09/2020,Oshikoto,110,34,0,0,5,0
13/09/2020,Otjozondjupa,248,95,2,1,4,0
13/09/2020,Zambezi,65,55,0,0,0,0
14/09/2020,Erongo,3722,3151,34,2,12,0
14/09/2020,Hardap,272,172,4,0,7,12
14/09/2020,Kharas,299,160,4,0,1,0
14/09/2020,Kavango West,8,3,1,0,0,0
14/09/2020,Kavango East,94,70,3,1,3,0
14/09/2020,Khomas,4645,2824,51,2,43,0
14/09/2020,Kunene,13,0,1,0,0,0
14/09/2020,Ohangwena,113,85,2,0,3,3
14/09/2020,Omaheke,60,49,1,0,1,5
14/09/2020,Omusati,46,24,1,0,0,0
14/09/2020,Oshana,193,151,3,0,3,3
14/09/2020,Oshikoto,117,34,0,0,7,0
14/09/2020,Otjozondjupa,253,95,2,0,5,0
14/09/2020,Zambezi,66,62,0,0,1,7
15/09/2020,Erongo,3727,3637,35,1,5,8
15/09/2020,Hardap,276,172,4,0,4,0
15/09/2020,Kharas,299,169,4,0,0,9
15/09/2020,Kavango West,8,3,1,0,0,0
15/09/2020,Kavango East,99,70,3,0,5,0
15/09/2020,Khomas,4689,2824,52,1,44,103
15/09/2020,Kunene,13,10,1,0,0,10
15/09/2020,Ohangwena,113,85,2,0,3,3
15/09/2020,Omaheke,61,51,1,0,1,2
15/09/2020,Omusati,46,36,1,0,0,12
15/09/2020,Oshana,194,161,3,0,1,10
15/09/2020,Oshikoto,119,34,0,0,2,0
15/09/2020,Otjozondjupa,253,96,2,0,5,1
15/09/2020,Zambezi,66,62,0,0,0,0
16/09/2020,Erongo,3741,3637,35,0,14,0
16/09/2020,Hardap,279,172,4,0,3,0
16/09/2020,Kharas,307,169,4,0,8,0
16/09/2020,Kavango West,8,3,1,0,0,0
16/09/2020,Kavango East,100,70,3,0,1,0
16/09/2020,Khomas,4751,3006,52,0,62,0
16/09/2020,Kunene,13,10,1,0,0,10
16/09/2020,Ohangwena,116,85,2,0,3,0
16/09/2020,Omaheke,68,52,1,0,7,1
16/09/2020,Omusati,47,36,1,0,1,0
16/09/2020,Oshana,203,161,3,0,9,0
16/09/2020,Oshikoto,121,59,0,0,2,18
16/09/2020,Otjozondjupa,258,173,2,0,5,77
16/09/2020,Zambezi,66,62,0,0,0,0
17/09/2020,Erongo,3750,3702,35,0,9,65
17/09/2020,Hardap,306,204,4,0,27,32
17/09/2020,Kharas,311,169,4,0,4,0
17/09/2020,Kavango West,8,3,1,0,0,0
17/09/2020,Kavango East,100,70,3,0,0,0
17/09/2020,Khomas,4751,3064,52,0,67,58
17/09/2020,Kunene,13,10,1,0,0,0
17/09/2020,Ohangwena,116,104,2,0,0,19
17/09/2020,Omaheke,70,52,1,0,2,0
17/09/2020,Omusati,47,37,1,0,0,1
17/09/2020,Oshana,209,161,3,0,5,0
17/09/2020,Oshikoto,125,59,0,0,4,0
17/09/2020,Otjozondjupa,266,173,2,0,8,0
17/09/2020,Zambezi,68,62,0,0,2,0
18/09/2020,Erongo,3759,3702,35,0,9,0
18/09/2020,Hardap,318,209,4,0,12,5
18/09/2020,Kharas,322,171,4,0,11,22
18/09/2020,Kavango West,8,3,1,0,0,0
18/09/2020,Kavango East,102,70,3,0,2,0
18/09/2020,Khomas,4751,3139,54,2,115,67
18/09/2020,Kunene,13,10,1,0,0,0
18/09/2020,Ohangwena,117,104,2,0,1,19
18/09/2020,Omaheke,70,52,1,0,0,0
18/09/2020,Omusati,47,37,1,0,0,1
18/09/2020,Oshana,209,161,3,0,0,0
18/09/2020,Oshikoto,125,59,0,0,0,0
18/09/2020,Otjozondjupa,268,173,3,1,2,0
18/09/2020,Zambezi,68,62,0,0,2,0
19/09/2020,Erongo,3769,3723,35,1,10,21
19/09/2020,Hardap,329,209,4,0,8,0
19/09/2020,Kharas,322,195,4,0,0,16
19/09/2020,Kavango West,8,3,1,0,0,0
19/09/2020,Kavango East,103,70,3,0,1,0
